Codigo;Codigo_barras;Nome;Preco_regular;Promocao;Data_termino;Promocao;Estoque;Ativo
6288;78939318;Chocolate Lacta Ouro Branco 20g;56,62776577;;;90;False
13117;7,62221E+12;Chocolate Meio Amargo 40% Cacau Lacta Amaro Pacote 90g;17,73340808;;;862;False
10021;7,62221E+12;Chocolate Meio Amargo 40% Cacau Lacta Amaro Pacote 90g;13,29132124;;;334;False
12871;7,89708E+12;Chocolate Meio Amargo em Gotas HARALD 1,05kg;29,09934594;;;605;False
15530;7,89133E+12;Chocolate Napolitano Neugebauer Pacote 70g;39,20154675;;;216;False
11452;7,898E+12;Chocolate Recheio Coco Portão de Cambuí Ouro Pacote 33g;0,765064947;;;684;False
8645;7,89642E+12;Chocolate Snickers Pacote 45g;5,84667933;;;829;False
14576;7,89631E+12;Chocolate TRENTO Massimo Branco com Cookies 30g;17,73863846;;;824;False
14920;78915152;Chocolate Tortuguita Beijinho 17G;9,131713292;;;348;False
14502;7,89814E+12;Chocolate Tortuguita Choco Crocante 18,5G;26,23464571;;;998;False
12557;7,89814E+12;Chocolate ao Leite Arcor Pacote 50g;31,19290545;;;340;False
8538;7,89814E+12;Chocolate ao Leite Arcor Pacote 80g;23,01482726;;;357;False
11237;7,89814E+12;Chocolate ao Leite Crocante Tortuguita Pacote 50g;11,82519887;;;664;False
12621;78939363;Chocolate ao Leite Extramilk Garoto Baton 16g;7,563602581;;;352;False
11565;7,89829E+12;Chocolate ao Leite Hershey's Pacote 20g;28,31861486;;;431;False
8560;7,89997E+12;Chocolate ao Leite Hershey's Pacote 92g;44,64636727;;;491;False
8713;78940833;Chocolate ao Leite Kinder Ovo 20g;26,94600161;;;477;False
8568;7,62221E+12;Chocolate ao Leite Lacta Diamante Negro Pacote 165g Tamanho Família;8,107191206;;;897;False
8567;7,62221E+12;Chocolate ao Leite Lacta Pacote 165g Tamanho Família;31,575784;;;676;False
15785;78940840;Chocolate ao Leite Meninos e Meninas Kinder Ovo Caixa 20g;2,957947753;;;859;False
11573;7,89802E+12;Chocolate ao Leite Meu Malvado Favorito 3 Kinder Ovo Caixa 40g 2 Unidades;41,55022224;;;814;False
8716;7,89802E+12;Chocolate ao Leite My Little Pony Kinder Ovo Caixa 40g 2 Unidades;26,0657324;;;508;False
12038;7,891E+12;Chocolate ao Leite Nestlé Classic Pacote 90g;19,5531033;;;864;False
11434;7,891E+12;Chocolate ao Leite Nestlé Classic Pacote 90g;21,20478236;;;702;False
12742;7,62221E+12;Chocolate ao Leite Recheio Geleia de Morango, Baunilha e Amendoim Lacta Criações Fantásticas Pacote 100g;9,059333748;;;61;False
13754;7,89814E+12;Chocolate ao Leite Rocklets Arcor Pacote 50g;18,48088608;;;110;False
12562;7,89814E+12;Chocolate ao Leite com Amendoim Arcor Pacote 100g;6,129669677;;;942;False
14911;7,89814E+12;Chocolate ao Leite com Amendoim Arcor Pacote 80g;3,245901967;;;515;False
11509;7,62221E+12;Chocolate ao Leite com Amendoim Lacta Shot Pacote 165g Tamanho Família;69,01674439;;;597;False
15425;7,6223E+12;Chocolate ao Leite com Amendoim Lacta Shot Pacote 90g;50,83302556;;;844;False
8588;7,89101E+12;Chocolate ao Leite com Castanha-do-Pará Garoto Talento Pacote 90g;70,63528097;;;400;False
11433;7,891E+12;Chocolate ao Leite com Flocos de Arroz Nestlé Crunch Pacote 97g;28,14503361;;;731;False
12541;7,89802E+12;Chocolate ao Leite com Recheio ao Leite Kinder Ovo Caixa 40g 2 Unidades;31,4321013;;;121;False
11934;7,89802E+12;Chocolate ao Leite com Recheio ao Leite Natoons Kinder Ovo Caixa 40g 2 Unidades;2,782793802;;;135;False
13796;7,89814E+12;Chocolate ao Leite com Recheio de Baunilha e Cookies Chokko Pacote 60g;34,14038805;;;423;False
13893;7,62221E+12;Chocolate ao Leite e Branco Laka e Diamante Negro Lacta Pacote 90g;3,651661575;;;739;False
8572;7,62221E+12;Chocolate ao Leite e Branco Laka e Diamante Negro Lacta Pacote 90g;43,75329119;;;10;False
11729;7,89814E+12;Chocolate em Barra ARCOR Tortuguita Mais Leite 100g;23,08614219;;;49;False
14922;7,891E+12;Chocolate em Tablete NESTLÉ Galak 20g;37,08598318;;;459;False
13393;7,89196E+12;Chocotone Bauducco Trufa 500G;1,040309462;;;552;False
6964;7,89196E+12;Chocottone BAUDUCCO 400g;13,59153491;;;106;False
14947;7,89196E+12;Chocottone BAUDUCCO Maxi Gotas 550g;8,899556434;;;399;False
14786;7,89649E+12;Chopp Vinho Draft 473Ml;24,8100122;;;298;False
14831;7,89649E+12;Chopp Vinho Draft Wine Tinto 600ml;55,18455476;;;304;False
15560;7,89674E+12;Chopp de Vinho Tinto STEMPEL 600ml;45,03262688;;;550;False
3;;Chuchu Kg;15,28039666;;;538;False
429;;Chuchu Picado Kg;64,00517857;;;542;False
265;;Chuleta Bovina Kg;24,88494026;;;858;False
474;;Chuleta Paulista Kg;8,145029661;;;194;False
14984;7,89603E+12;Chupeta Azul Desenhos Fiona nº 2;70,26314689;;;658;False
14197;7,89603E+12;Chupeta Azul Fiona nº 2;15,24002544;;;979;False
15769;7,8967E+12;Chupeta  Esp.Lolly 100%Silicone Orto T2 Menina;33,08101307;;;368;False
15768;7,8967E+12;Chupeta  Esp.Lolly 100%Silicone Orto T2 Menino;35,26016582;;;30;False
13758;7,89603E+12;Chupeta FIONA Silicone Azul TAM:01 R:803220;27,54107731;;;142;False
14983;7,89603E+12;Chupeta Fiona Rosa Redondo;71,2734711;;;28;False
14968;7,89603E+12;Chupeta Fiona Silicone Tam 2 Azul;61,57047854;;;166;False
14985;7,89603E+12;Chupeta Fiona Tam 1 Azul Orto;9,507784802;;;998;False
13757;7,89603E+12;Chupeta Fiona Tam 1 Orto Rosa;6,456912812;;;13;False
14982;7,89603E+12;Chupeta Fiona Tam 2 Azul Silicone;6,632843261;;;332;False
14184;7,89603E+12;Chupeta Fiona Tam 2 Redondo Azul;2,479468516;;;803;False
14981;7,89603E+12;Chupeta Fiona Tam 2 Rosa Redondo;82,83080105;;;302;False
14980;7,89603E+12;Chupeta Fiona Tam 2 Rosa Silicone;4,851239038;;;824;False
13786;7,89603E+12;Chupeta Fiona Tam 2 Silicone Rosa;1,18167946;;;703;False
13756;7,89603E+12;Chupeta Fiona Tam 2 Silicone Verm;31,37292329;;;347;False
14185;7,89603E+12;Chupeta Fiona Tam2 Redondo Rosa Silicone;36,61374926;;;428;False
14186;7,89603E+12;Chupeta Funny Lillo nº 2;25,10568939;;;845;False
11810;7,89969E+12;Chupeta Kids Gol Corinthians;6,671936363;;;213;False
14187;7,89603E+12;Chupeta LILLO Funny Silicone TAM:02 R:621450;0,401319778;;;103;False
13755;7,89603E+12;Chupeta Lillo Clas. Fiona Ex Air Baby Tam2 Vermelho;48,23161797;;;840;False
14425;7,89603E+12;Chupeta Lillo Extra Orto Rosa;47,06204643;;;587;False
14199;7,89603E+12;Chupeta Lillo Funny T2 Orto Azul;18,79147633;;;444;False
14198;7,89603E+12;Chupeta Lillo Funny T2 Orto Rosa;29,37129011;;;147;False
14189;7,89603E+12;Chupeta Lillo  T1 Orto Azul;46,28319694;;;562;False
14188;7,89603E+12;Chupeta Lillo  T1 Orto Lilas;54,45789835;;;89;False
15783;7,8967E+12;Chupeta Lolly Clean Tam 2  Azul;28,09165334;;;737;False
15782;7,8967E+12;Chupeta Lolly Clean Tam 2  Rosa;10,96657341;;;226;False
11396;7,8967E+12;Chupeta Lolly Corinthians Tam/2 Orto;3,139457659;;;660;False
11394;7,8967E+12;Chupeta Lolly Palmeiras Tam/2;0,458660651;;;331;False
11395;7,8967E+12;Chupeta Lolly Sao Paulo Tam/2 Orto;12,53855587;;;242;False
15767;7,8967E+12;Chupeta Lolly Silicone Tam 2  Neutra;39,26203385;;;87;False
14975;7,8967E+12;Chupeta Lolly Tam 2 Orto Azul;19,94812552;;;100;False
14977;7,8967E+12;Chupeta Lolly Tam 2 Orto Rosa;25,01652151;;;737;False
14976;7,8967E+12;Chupeta Lolly Tam 2 Redondo Azul;23,18492829;;;360;False
14978;7,8967E+12;Chupeta Lolly Tam 2 Redondo Rosa;14,5290184;;;401;False
13283;7,8961E+12;Chupeta Nuk 0-6 Meses Tamanho 1;18,72603278;;;302;False
10935;;Chupeta Orto Murano Borboleta N2 1Un;65,39719742;;;181;False
10936;;Chupeta Orto Rn Murano N1 1Un;71,52817141;;;70;False
11997;7,89698E+12;Chupeta Pepeta Orto Un;76,04435081;;;771;False
12028;7,89698E+12;Chupeta Pepeta Redonda Un;17,87143114;;;520;False
14196;7,89603E+12;Chupeta Rosa Fiona nº 2;48,27067312;;;169;False
12652;12652;Churrasqueira Parrilla Montana;56,15146723;;;200;False
15431;7,89677E+12;Chuveirinh Com Magueira Use Ut;24,21446048;;;746;False
14550;7,89107E+12;Chuveiro Hydra Gorducha 3T 110V;0,315765384;;;412;False
11042;7,89645E+12;Chuveiro LORENZETTI Maxi Ducha 4500w;4,687096604;;;414;False
13134;;Chuveiro Para Pia;53,40886676;;;41;False
8359;;Clips P/Papel Lila;25,3978482;;;411;False
10425;;Cloro Daclor 1L;2,380180443;;;20;False
13147;13147;Cloro Piscina Hcl Plus Hidroall 10K;35,93914652;;;156;False
13148;;Cloro Piscina Propool 3Em1 1Kg;60,88562928;;;855;False
7068;;Coador Cafe Princesa Un Pano;10,14088351;;;88;False
10340;7,895E+12;Coador de Papel Qualitá 103 Caixa 30 Unidades;2,608243513;;;421;False
10160;7,89605E+12;Coalhada Integral Adoçada Itambé Copo 130g;35,90139411;;;600;False
10890;7,89708E+12;Cobertura Chocolate Meio Amargo Harald Confeiteiro Pacote 1,05kg;74,72755224;;;517;False
13875;7,89708E+12;Cobertura Chocolate ao Leite Harald Top Pacote 1,05kg;5,240327424;;;349;False
11807;7,89708E+12;Cobertura Fracionada Chocolate Harald Confeiteiro Blend Pacote 1,05kg;26,52264182;;;367;False
6632;;Cobertura Harald 1,050Kg Ao Leite;2,186375725;;;794;False
6633;;Cobertura Harald 1,050Kg Branco;24,62105333;;;657;False
6635;7,89607E+12;Cobertura Marvi 300G Brigadeiro;6,811327025;;;239;False
6636;;Cobertura Marvi 300G Caramelo;27,29458126;;;640;False
6638;;Cobertura Marvi 300G Morango;49,60273187;;;512;False
10161;7,895E+12;Cobertura Qualitá 300G Caramelo;4,043042483;;;397;False
10162;7,895E+12;Cobertura Qualitá 300G Chocolate;38,9730619;;;183;False
13010;7,89726E+12;Cobertura de Chocolate BOMFESTA 380g;0;;;826;False
6637;7,89607E+12;Cobertura para Sorvete Chocolate Marvi Squeeze 300g;13,20435304;;;560;False
13887;7,89607E+12;Cobertura para Sorvete Morango Marvi Squeeze 1,3kg;27,84237041;;;439;False
14226;7,896E+12;Cocada Branca Cremosa Sococo Pote 335g;2,104552961;;;46;False
13506;;Cocada Cremosa Vale De Minas 650G;3,411664834;;;418;False
6470;;Cocada Melare 220G;8,864847929;;;375;False
11773;7,89899E+12;Cocada Melare 220G Caramelo;26,72612246;;;641;False
11774;7,89899E+12;Cocada Melare 220G Natural;76,14150919;;;224;False
12590;7,89631E+12;Cocada Melare 320G;57,57100856;;;431;False
6316;6316;Cocada Melare Xadrez 300G;10,47630999;;;625;False
14227;7,896E+12;Cocada Queimada Cremosa Sococo Pote 335g;24,9825478;;;500;False
6357;;Cocada Sabor E Arte 400G Cremosa;5,97337427;;;702;False
6642;;Coco Ral Menina 100G;13,49366593;;;118;False
6643;;Coco Ral Menina 100G  Flocos;2,264303879;;;203;False
6644;6644;Coco Ral Menina 50G;17,29450009;;;316;False
14467;7,89894E+12;Coco Ral Semeador 50G S/ Acucar;69,93169137;;;259;False
6647;;Coco Ral Sococo 100G Flocos;58,85111857;;;971;False
6646;;Coco Ral Sococo 100G Puro;13,95071652;;;820;False
6648;;Coco Ral Sococo 100G Sweet Umido;1,747637864;;;15;False
6649;;Coco Ral Sococo 50G;19,68796002;;;196;False
15149;7,89109E+12;Coco Ralado Desidratado Adoçado Integral La Preferida Pacote 100g;42,37763202;;;519;False
15127;7,89109E+12;Coco Ralado LA PREFERIDA Pacote 50g;44,31237454;;;503;False
11016;7,896E+12;Coco Ralado Úmido Adoçado Mais Coco Pacote 50g;11,35069015;;;862;False
39;;Coco Seco Inteiro Kg;26,52327826;;;393;False
320;;Coco Seco Quebrado Kg;0,821671933;;;454;False
6653;;Coco Sococo 100G Sweet Coco;34,25246822;;;957;False
14381;7,89837E+12;Coco Verde Descascado Un;8,938343068;;;414;False
80;;Coco Verde Un;72,72959287;;;691;False
5330;;Coentro Em Folha Cordeiro 6G;80,72221036;;;136;False
14336;7,89894E+12;Coentro Em Po Semeador 25G;57,14968761;;;797;False
75;7,89896E+12;Coentro Maço;72,02501487;;;203;False
8321;;Cola Amanco 17G;2,210345968;;;629;False
8360;;Cola Bastao Lila 1 Un;39,6881744;;;565;False
8361;;Cola Escolar Lila 1Un;5,635581734;;;709;False
13453;7,89677E+12;Cola Escolar Use Util;2,016545119;;;698;False
8323;;Cola Madeira Pulvitec 100G;3,842282159;;;184;False
11261;7,8981E+12;Cola Pega Rato Krodec;28,40032663;;;713;False
8326;;Cola Super Bonder 1,5G Cartela;36,89494308;;;691;False
8327;8327;Cola Super Bonder 3G;78,29451603;;;647;False
8328;;Cola Super Bonder 5G Precisao;1,469722228;;;284;False
8330;;Cola Three Bond 2G;18,30118991;;;737;False
12927;;Coleira Furacaopet N 1;0,354999021;;;630;False
12929;;Coleira Furacaopet N 5;31,69019722;;;774;False
12930;;Coleira Furacaopet N 7;50,8948652;;;934;False
14073;7,89849E+12;Coleira Furacaopet N 8;30,56234234;;;664;False
13507;;Colher Arroz Simonaggio Moniz;75,19715746;;;671;False
15652;7,8997E+12;Colher Madeira 30Cm Oval;8,832658222;;;480;False
11978;;Colher Refeicao Cristal Use Util 10Un;40,62954541;;;161;False
12493;;Colher Simonaggio Troia 2Un Roxa;21,2856986;;;71;False
12494;;Colher Simonaggio Troia 3Un Azul;1,512607798;;;135;False
11979;;Colher Sobremesa C/10 Azul Use Util;29,65763354;;;328;False
13516;7,89677E+12;Colher Sobremesa C/10 Branca Use Util;0,599877852;;;294;False
12840;;Colher Sobremesa C/10 Cristal Use Util;7,161321309;;;2;False
13534;7,89677E+12;Colher Sobremesa C/10 Rosa Use Util;15,68733246;;;591;False
12154;7,89848E+12;Colonia Cuba 35Ml Spray;88,01402325;;;751;False
10873;7,89101E+12;Colônia Johnson's Baby Hora do Sono Frasco 200ml;25,57325146;;;443;False
8173;;Colonia Tabu 60Ml Flores;3,807654075;;;8;False
8177;;Colonia Tabu Trad 60Ml;14,9548469;;;929;False
10876;;Colonia Tra La La Baby 200Ml;4,219451419;;;129;False
5331;;Coloral Kitano 20G;18,44861217;;;884;False
5332;;Colorifico Cordeiro 100G;5,645771032;;;21;False
5333;5333;Colorifico Cordeiro 20G;15,5456465;;;501;False
5334;;Colorifico Cordeiro 500G;28,95877933;;;268;False
12524;7,89607E+12;Colorifico Cordeiro 50G;12,90756414;;;434;False
5336;;Colorifico Cordeiro Especial 50G;4,169381127;;;920;False
14325;7,89894E+12;Colorifico Semeador 50G;25,42294324;;;895;False
13509;;Comedouro Furacao Pet N3 1000Ml;51,19175581;;;897;False
12942;12942;Comedouro Furacaopet N03;15,85495979;;;707;False
12943;;Comedouro Furacaopet N1 300Ml;60,60399573;;;473;False
12944;;Comedouro Lider Coracao;6,080274454;;;153;False
12945;;Comedouro Lider Pata;54,26346795;;;986;False
5337;;Cominho Cordeiro 20G;19,15371673;;;337;False
14332;7,89894E+12;Cominho Semeador 30G;58,1854213;;;63;False
10355;7,89893E+12;Compasso Uso E Util;25,68321145;;;36;False
7150;7,891E+12;Composto Lácteo Nestlé Ninho Forti+ Lata 400g;28,10481824;;;282;False
13510;;Concha Simonaggio Moniz;35,99712579;;;41;False
10854;;Cond Bebe Vida 200Ml;8,752869971;;;569;False
9685;;Cond Clear Women 200Ml Hid Intensa;20,16239074;;;25;False
9688;;Cond Dove 200Ml Controle De Queda;3,89662689;;;153;False
9689;;Cond Dove 200Ml Cor Duradoura;42,88832852;;;293;False
9692;;Cond Dove 200Ml Pos Progressiva;1,258704395;;;674;False
9694;;Cond Dove 200Ml Reconst Completa;9,781538188;;;81;False
9695;;Cond Dove 200Ml Ultra Cachos;7,149541541;;;35;False
11006;7,89115E+12;Cond. Dove Hidratacao Intensa 200Ml;47,43248025;;;89;False
12986;;Cond Elseve 200G Arginina;19,88839536;;;877;False
9696;;Cond Elseve 200G Liss Intense Extreme;0,717060073;;;0;False
9698;;Cond Elseve 200Ml Arginina Resist;82,8712673;;;307;False
9700;;Cond Elseve 200Ml Hydra Max;3,508719295;;;503;False
9702;;Cond Elseve 200Ml Oleo Extraordinario-10;25,80517198;;;758;False
9704;;Cond Elseve 200Ml Quera Liso;28,2708591;;;322;False
9705;;Cond Elseve 200Ml Quera Solto;14,47082221;;;960;False
9706;9706;Cond Elseve 200Ml Reparacao Total;10,35243558;;;241;False
9720;9720;Cond Gota Dourada 430Ml Legitimo;2,133915985;;;453;False
15537;7,89847E+12;Cond Isacare Detox+Babosa Purifucacao;3,69720659;;;873;False
10856;10856;Cond Johnson Baby 200Ml Trad;67,92987006;;;897;False
10857;;Cond Johnsons Baby 200Ml Cab Cacheados;78,77204099;;;457;False
10858;;Cond Johnsons Baby 200Ml Cabelos Claros;47,56333496;;;178;False
10859;;Cond Johnsons Baby 200Ml Cheirinho Prolo;29,92731763;;;988;False
10860;;Cond Johnsons Baby 200Ml Gotas De Brilho;21,75928869;;;191;False
9726;;Cond Kolene 300Gr;1,137676367;;;417;False
9727;;Cond Kolene Orig 90Ml;18,46891262;;;202;False
9730;;Cond Monange 350Ml Lisos Perfeitos;17,73703343;;;762;False
9735;;Cond Pantene 200Ml Brilho Extremo;6,045237206;;;830;False
9736;;Cond Pantene 200Ml Cachos Definidos;20,58682945;;;267;False
9738;;Cond Pantene 200Ml Cor Radiante;34,78956654;;;942;False
9739;;Cond Pantene 200Ml Cuidado Classico-1037;9,692436424;;;756;False
9773;;Cond Pantene 200Ml Hidrocauterizacao;28,89233642;;;43;False
9743;;Cond Pantene 200Ml Restauracao;0,451764804;;;112;False
9741;7,50044E+12;Cond Pantene Liso Extre 175Ml;4,212112409;;;371;False
13466;7,89852E+12;Cond Salon Line 300Ml Trat Coco;1,273601397;;;584;False
9774;;Cond Salon Line Bomba 300Ml Liberado;73,61190124;;;198;False
9775;9775;Cond Salon Line Bomba 300Ml Mega Hidrata;2,893436056;;;715;False
9776;;Cond Salon Line Bomba 300Ml Vitaminas;39,66525603;;;8;False
9744;9744;Cond Seda 325Ml Cachos;4,443450258;;;989;False
9745;;Cond Seda 325Ml Crescimento Saudavel;4,691491858;;;617;False
9746;;Cond Seda 325Ml Keraforce Original;14,70747961;;;857;False
9747;;Cond Seda 325Ml Liso Extremo;5,672477545;;;53;False
13518;;Cond Seda 325Ml Liso Perfeito;20,71354106;;;306;False
9748;;Cond Seda 325Ml Oleo Hidratacao;18,33412772;;;4;False
13519;;Cond Seda 325Ml Pos Alisamento Quimico;0,993012967;;;947;False
9749;;Cond Seda 325Ml Pretos;71,410379;;;576;False
13520;;Cond Seda 325Ml Restauracao Instantanea;46,98861172;;;103;False
12220;7,89115E+12;Cond Seda 325Ml Sos Queda;0,613119861;;;957;False
11392;7,89847E+12;Cond Tok Bothanico 500 Ml Oleo Argan;0,846431887;;;728;False
10865;;Cond Tra La La Kids 480Ml Hidrakids;10,18588536;;;673;False
10866;;Cond Tra La La Kids 480Ml Nutrikids;41,26534413;;;811;False
9764;;Cond Tresemme 400Ml Cachos Perf;16,14366775;;;657;False
9765;;Cond Tresemme 400Ml Hid Profunda;22,95451216;;;185;False
9783;;Cond Tresemme 400Ml Reconstucao;5,092760009;;;450;False
13934;7,89852E+12;Condicionador 300ml Salon Line Coco;46,08319135;;;604;False
10125;7,89102E+12;Condicionador Camomila Palmolive Naturals Kids Frasco 350ml;1,865439081;;;370;False
13921;7,89115E+12;Condicionador Dove Nutritive Secrets Ritual de Reparação Frasco 200ml;5,810283603;;;730;False
13920;7,89115E+12;Condicionador Dove Nutritive Solutions Nutrição Óleo-Micelar Frasco 200ml;31,61531086;;;797;False
12423;7,89892E+12;Condicionador MONANGE Antifrizz 350ml;14,0242224;;;266;False
15046;7,89624E+12;Condicionador MONANGE Cabelos Lisos 325ml;41,40144982;;;203;False
9729;7,89892E+12;Condicionador MONANGE Hidratação Intensa 350ml;12,69716068;;;495;False
12702;7,89892E+12;Condicionador MONANGE Lisos Radiantes 350ml;18,23730788;;;681;False
11211;7,89102E+12;Condicionador Maçã Verde Palmolive Naturals Kids Frasco 350ml;6,117127909;;;522;False
15516;7,89115E+12;Condicionador Mel e Amêndoa Suave Frasco 325ml;4,818373905;;;914;False
15226;7,89624E+12;Condicionador Monange 325Ml Quimica Sem Drama;6,944341319;;;917;False
15045;7,89624E+12;Condicionador Monange 325ml - Cachos Que Tal?;16,70502558;;;937;False
15221;7,89624E+12;Condicionador Monange Hidrata com Poder 325ml;9,020870059;;;787;False
9731;7,89892E+12;Condicionador Monange Pré e Pós Química Frasco 350ml;31,85387803;;;200;False
11401;7,89628E+12;Condicionador Muriel Alisena Tradicional Frasco 300ml;5,493230679;;;150;False
10734;7,89102E+12;Condicionador Neutro Palmolive Naturals Frasco 350ml;8,276254762;;;889;False
15630;7,89102E+12;Condicionador Original Darling Tília Frasco 350ml;5,652575914;;;17;False
12322;7,89102E+12;Condicionador Palmolive Naturals Ceramidas Force Frasco 350ml;57,89656302;;;615;False
13225;7,89102E+12;Condicionador Palmolive Naturals Renovação Pós-Química Frasco 350ml;0,949029361;;;101;False
11645;7,50044E+12;Condicionador Pantene 175Ml Cacho Hidr;1,863032434;;;939;False
13231;7,50044E+12;Condicionador Pantene 175Ml Hidro Cauterização;42,11318387;;;302;False
13948;7,50044E+12;Condicionador Pantene Brilho Extremo Frasco 175ml;5,17037238;;;534;False
9737;7,50044E+12;Condicionador Pantene Controle de Queda Frasco 175ml;2,897926144;;;121;False
14902;7,89862E+12;Condicionador SALON LINE Meu Liso Restauração Intensa 300ml;22,3334929;;;150;False
13459;7,89862E+12;Condicionador Salon Line Meu Liso Coco Hidratação - 300ml;14,66440735;;;115;False
13461;7,89852E+12;Condicionador Salon Line Meu Liso Desmaia Frasco 300ml;47,12406208;;;337;False
13447;7,89862E+12;Condicionador Salon Line Meu Liso Muito Mais Liso Frasco 300ml;61,68606644;;;253;False
13021;7,89115E+12;Condicionador Seda Babosa e Óleos by Rayza Frasco 325ml;2,508166227;;;640;False
12210;7,89115E+12;Condicionador Seda Co-Criado com Blogueiras Boom Liberado Frasco 325ml;1,190663363;;;297;False
13273;7,89115E+12;Condicionador Seda Cocriações Ceramidas Frasco 325ml;53,98930437;;;267;False
15517;7,89115E+12;Condicionador Suave Naturals Detox Refrescante Frasco 325ml;10,71081091;;;602;False
15515;7,89115E+12;Condicionador Suave Naturals Hidratação e Nutrição Frasco 325ml;5,508139482;;;341;False
11388;7,89847E+12;Condicionador TOKBOTHANICO Babosa 500ml;41,38091068;;;290;False
11386;7,89847E+12;Condicionador TOKBOTHÂNICO Ceramidas 500ml;22,32340587;;;832;False
11391;7,89847E+12;Condicionador Tokbothanico 500Ml Qui.Abacat;2,954791968;;;376;False
12564;7,89102E+12;Condicionador com Extrato de Babosa Palmolive Cachos Livres Frasco 350ml;9,905773076;;;969;False
13284;7,89644E+12;Condutor Dental Hillo 25X1;60,51695023;;;238;False
14085;7,89105E+12;Conf.Dr.Oetker 80G Pepita;51,05234408;;;738;False
14244;7,89514E+12;Confeito MENTOS Frutas Vermelhas 38g;40,07167511;;;293;False
14455;7,89514E+12;Confeito Mentos  38G Mastigável Stick Ice Mint;35,38648387;;;861;False
13356;7,89642E+12;Confeito de Chocolate ao Leite M&M's Pacote 45g;15,39919526;;;200;False
11936;7,89642E+12;Confeito de Chocolate ao Leite M&M's Sachê 148g;39,95641296;;;468;False
14318;7,89642E+12;Confeito de Chocolate ao Leite M&M's para Comemorar Pacote 1kg;32,03150871;;;633;False
13355;7,89642E+12;Confeito de Chocolate ao Leite com Amendoim M&M's Pacote 45g;21,76487535;;;865;False
13542;7,89814E+12;Confeitos Arcor 40G Tortuguita;23,45781987;;;781;False
8673;;Confeitos Marfran 25G;27,54958443;;;195;False
8672;;Confeitos Mem Tubo 30G Ao Leite;33,64876511;;;138;False
8674;;Confeitos Rocklets 40G;31,9637194;;;875;False
7496;;Conhaque Domecq 1L;4,195317479;;;309;False
7498;7498;Conhaque Domus 1L;18,55414793;;;505;False
7499;;Conhaque Dreher 900Ml;10,68308335;;;201;False
14854;7,89962E+12;Conj C/2 Copos Prime 200Ml;22,36766044;;;885;False
14749;7,89621E+12;Conj C/3 Talheres Troia Azul Tiffany;45,96104596;;;308;False
13789;7,89603E+12;Conj Fiona Escova E Pente Azul;26,24619422;;;722;False
13790;7,89603E+12;Conj Fiona Escova E Pente Rosa;23,82097513;;;105;False
12735;7,89677E+12;Conj. Montado 1S+1T C/ Placa Pop Use Uti;23,33357715;;;17;False
13522;7,89891E+12;Conj Murano Escova E Pente Infantil;55,91729365;;;611;False
13040;7,89852E+12;Conj Panelinha Brinq Lila;15,25237185;;;435;False
15376;7,89648E+12;Conj Talher Martinox 12 Pçs Preto;60,99789784;;;946;False
14566;7,89648E+12;Conj Talher Martinox 24 Pçs Preto;85,20630654;;;775;False
14567;7,89648E+12;Conj Talher Martinox 24 Pçs Vermelho;18,50066461;;;688;False
14269;7,89116E+12;Conjunto Copo Vidro Multiuso Ginga 280ml Nadir 6 Unidades;13,90425113;;;841;False
15436;7,89116E+12;Conjunto Copo Vidro Multiuso Maracatu 280ml Nadir 6 Unidades;57,75524891;;;352;False
13138;;Conjunto Montado 1Saida C/ Placa Pop;14,8238738;;;818;False
12736;;Conjunto Montado 2S Placa 10A 127/250V;18,59142452;;;778;False
12496;;Conjunto Vega Catuai Aco Inox 3 Pecas;86,45215063;;;802;False
14843;7,89648E+12;Conjunto de Faca MARTINOX Preto com 3 Peças;7,107938942;;;504;False
14844;7,89648E+12;Conjunto de Garfo MARTINOX Preto com 3 Peças;35,92113065;;;304;False
14847;7,89695E+12;Conjunto de Potes de Plástico Redondos JAGUAR para Mantimentos 5 Potes;30,14580621;;;876;False
14842;7,89648E+12;Conjunto de Talher MARTINOX Preto com 3 Peças;4,880877887;;;614;False
7352;7,89601E+12;Contini 900Ml Coquetel De Vinho Tinto;47,03710529;;;96;False
7353;7,89601E+12;Contini Bianco 900ml;7,835198905;;;175;False
140;;Contra File Kg;36,31240135;;;367;False
141;;Contra File Peca;15,50582991;;;216;False
12006;;Convite Aniversario Use Util 10Un;24,47923173;;;109;False
12134;7,89717E+12;Convite Novo Sol 10Un;62,46104624;;;966;False
12008;;Convite Use Util 10Un Cha Bebe;39,129054;;;258;False
12140;7,89677E+12;Convite Use Util 10Un Cha Cozinha;17,08559493;;;450;False
6174;;Cookie Toddy 60G Chocolate;0,604822451;;;493;False
13523;;Cookie Toddy 60G Chocolate Massa Choc;37,97212207;;;373;False
11148;7,89196E+12;Cookies BAUDUCCO Com Gotas de Chocolate Maxi Chocolate 40g;3,924353601;;;175;False
13193;7,89114E+12;Cooler Morango Keep Cooler Classic Garrafa 275ml;10,21733826;;;384;False
11757;7,89627E+12;Cooler Uva Grape Cool Lata 350ml;54,43470564;;;632;False
13194;7,89114E+12;Cooler Uva Keep Cooler Classic Garrafa 275ml;44,91555724;;;673;False
240;;Copo Americano 190Ml;38,57114058;;;628;False
13524;;Copo Civ Brasilis 280Ml 6Un Branco;39,93384295;;;156;False
13526;;Copo Civ Mundial 300Ml Chop;8,138496441;;;675;False
